fips,state,county,place,place_name,county_name,place_pop_2010,county_pop_2010
39049,39,49,79100,Urbancrest village,Franklin County,960,1159947
39049,39,49,79282,Valleyview village,Franklin County,620,1159947
39049,39,49,83342,Westerville city (pt.),Franklin County,28328,1159947
39049,39,49,84742,Whitehall city,Franklin County,18062,1159947
39049,39,49,86604,Worthington city,Franklin County,13575,1159947
39049,39,49,99990,Balance of Franklin County,Franklin County,92540,1159947
39049,39,49,0,Bexley city,Franklin County,13057,1159947
39049,39,49,6278,Bexley city,Franklin County,13057,1159947
39049,39,49,0,Blendon township,Franklin County,9069,1159947
39049,39,49,50862,Minerva Park village,Franklin County,1272,1159947
39049,39,49,99990,Balance of Blendon township,Franklin County,7797,1159947
39049,39,49,0,Brown township,Franklin County,2293,1159947
39049,39,49,35476,Hilliard city (pt.),Franklin County,44,1159947
39049,39,49,99990,Balance of Brown township,Franklin County,2249,1159947
39049,39,49,0,Clinton township,Franklin County,4109,1159947
39049,39,49,0,Columbus city,Franklin County,770122,1159947
39049,39,49,18000,Columbus city (pt.),Franklin County,770122,1159947
39049,39,49,0,Franklin township,Franklin County,10271,1159947
39049,39,49,79282,Valleyview village,Franklin County,620,1159947
39049,39,49,99990,Balance of Franklin township,Franklin County,9651,1159947
39049,39,49,0,Grandview Heights city,Franklin County,6536,1159947
39049,39,49,31304,Grandview Heights city,Franklin County,6536,1159947
39049,39,49,0,Hamilton township,Franklin County,8260,1159947
39049,39,49,32606,Groveport city (pt.),Franklin County,0,1159947
39049,39,49,44310,Lockbourne village (pt.),Franklin County,237,1159947
39049,39,49,57862,Obetz village (pt.),Franklin County,3585,1159947
39049,39,49,99990,Balance of Hamilton township,Franklin County,4438,1159947
39049,39,49,0,Jackson township,Franklin County,40608,1159947
39049,39,49,32592,Grove City city (pt.),Franklin County,35575,1159947
39049,39,49,79100,Urbancrest village,Franklin County,960,1159947
39049,39,49,99990,Balance of Jackson township,Franklin County,4073,1159947
39049,39,49,0,Jefferson township,Franklin County,10972,1159947
39049,39,49,29106,Gahanna city (pt.),Franklin County,A,1159947
39049,39,49,66390,Reynoldsburg city (pt.),Franklin County,738,1159947
39049,39,49,99990,Balance of Jefferson township,Franklin County,10234,1159947
39049,39,49,0,Madison township,Franklin County,23509,1159947
39049,39,49,11332,Canal Winchester city (pt.),Franklin County,6286,1159947
39049,39,49,32606,Groveport city (pt.),Franklin County,5363,1159947
39049,39,49,44086,Lithopolis village (pt.),Franklin County,32,1159947
39049,39,49,57862,Obetz village (pt.),Franklin County,947,1159947
39049,39,49,62498,Pickerington city (pt.),Franklin County,86,1159947
39049,39,49,99990,Balance of Madison township,Franklin County,10795,1159947
39049,39,49,0,Marble Cliff village,Franklin County,573,1159947
39049,39,49,47474,Marble Cliff village,Franklin County,573,1159947
39049,39,49,0,Mifflin township,Franklin County,35710,1159947
39049,39,49,29106,Gahanna city (pt.),Franklin County,33248,1159947
39049,39,49,99990,Balance of Mifflin township,Franklin County,2462,1159947
39049,39,49,0,Norwich township,Franklin County,31807,1159947
39049,39,49,35476,Hilliard city (pt.),Franklin County,27825,1159947
39049,39,49,99990,Balance of Norwich township,Franklin County,3982,1159947
39049,39,49,0,Perry township,Franklin County,3637,1159947
39049,39,49,0,Plain township,Franklin County,9829,1159947
39049,39,49,53970,New Albany city (pt.),Franklin County,7701,1159947
39049,39,49,99990,Balance of Plain township,Franklin County,2128,1159947
39049,39,49,0,Pleasant township,Franklin County,6671,1159947
39049,39,49,32592,Grove City city (pt.),Franklin County,0,1159947
39049,39,49,33740,Harrisburg village (pt.),Franklin County,320,1159947
39049,39,49,99990,Balance of Pleasant township,Franklin County,6351,1159947
39049,39,49,0,Prairie township,Franklin County,16498,1159947
39049,39,49,0,Sharon township,Franklin County,15969,1159947
39049,39,49,67440,Riverlea village,Franklin County,545,1159947
39049,39,49,86604,Worthington city,Franklin County,13575,1159947
39049,39,49,99990,Balance of Sharon township,Franklin County,1849,1159947
39049,39,49,0,Truro township,Franklin County,26837,1159947
39049,39,49,8532,Brice village,Franklin County,114,1159947
39049,39,49,66390,Reynoldsburg city (pt.),Franklin County,25419,1159947
39049,39,49,99990,Balance of Truro township,Franklin County,1304,1159947
39049,39,49,0,Upper Arlington city,Franklin County,33771,1159947
39049,39,49,79002,Upper Arlington city,Franklin County,33771,1159947
39049,39,49,0,Washington township,Franklin County,1549,1159947
39049,39,49,22694,Dublin city (pt.),Franklin County,A,1159947
39049,39,49,35476,Hilliard city (pt.),Franklin County,566,1159947
39049,39,49,99990,Balance of Washington township,Franklin County,983,1159947
39049,39,49,0,Westerville city,Franklin County,28328,1159947
39049,39,49,83342,Westerville city (pt.),Franklin County,28328,1159947
39049,39,49,0,Whitehall city,Franklin County,18062,1159947
39049,39,49,84742,Whitehall city,Franklin County,18062,1159947
39051,39,51,0,Fulton County,Fulton County,42698,42227
39051,39,51,2344,Archbold village,Fulton County,4346,42227
39051,39,51,21616,Delta village,Fulton County,3103,42227
39051,39,51,26768,Fayette village,Fulton County,1283,42227
39051,39,51,45626,Lyons village,Fulton County,562,42227
39051,39,51,49238,Metamora village,Fulton County,627,42227
39051,39,51,75896,Swanton village (pt.),Fulton County,3580,42227
39051,39,51,81928,Wauseon city,Fulton County,7332,42227
39051,39,51,99990,Balance of Fulton County,Fulton County,21865,42227
39051,39,51,0,Amboy township,Fulton County,1846,42227
39051,39,51,49238,Metamora village,Fulton County,627,42227
39051,39,51,99990,Balance of Amboy township,Fulton County,1219,42227
39051,39,51,0,Chesterfield township,Fulton County,1012,42227
39051,39,51,0,Clinton township,Fulton County,9554,42227
39051,39,51,81928,Wauseon city,Fulton County,7332,42227
39051,39,51,99990,Balance of Clinton township,Fulton County,2222,42227
39051,39,51,0,Dover township,Fulton County,1578,42227
39051,39,51,0,Franklin township,Fulton County,743,42227
39051,39,51,0,Fulton township,Fulton County,3182,42227
39051,39,51,75896,Swanton village (pt.),Fulton County,1663,42227
39051,39,51,99990,Balance of Fulton township,Fulton County,1519,42227
39051,39,51,0,German township,Fulton County,6443,42227
39051,39,51,2344,Archbold village,Fulton County,4346,42227
39051,39,51,99990,Balance of German township,Fulton County,2097,42227
39051,39,51,0,Gorham township,Fulton County,2260,42227
39051,39,51,26768,Fayette village,Fulton County,1283,42227
39051,39,51,99990,Balance of Gorham township,Fulton County,977,42227
39051,39,51,0,Pike township,Fulton County,1854,42227
39051,39,51,0,Royalton township,Fulton County,1515,42227
39051,39,51,45626,Lyons village,Fulton County,562,42227
39051,39,51,99990,Balance of Royalton township,Fulton County,953,42227
39051,39,51,0,Swan Creek township,Fulton County,8566,42227
39051,39,51,21616,Delta village (pt.),Fulton County,636,42227
39051,39,51,75896,Swanton village (pt.),Fulton County,1917,42227
39051,39,51,99990,Balance of Swan Creek township,Fulton County,6013,42227
39051,39,51,0,York township,Fulton County,4145,42227
39051,39,51,21616,Delta village (pt.),Fulton County,2467,42227
39051,39,51,99990,Balance of York township,Fulton County,1678,42227
39053,39,53,0,Gallia County,Gallia County,30934,30839
39053,39,53,13169,Centerville village,Gallia County,103,30839
39053,39,53,13932,Cheshire village,Gallia County,132,30839
39053,39,53,19554,Crown City village,Gallia County,413,30839
39053,39,53,29204,Gallipolis village,Gallia County,3641,30839
39053,39,53,67258,Rio Grande village,Gallia County,830,30839
39053,39,53,80178,Vinton village,Gallia County,222,30839
39053,39,53,99990,Balance of Gallia County,Gallia County,25593,30839
39053,39,53,0,Addison township,Gallia County,2197,30839
39053,39,53,0,Cheshire township,Gallia County,1002,30839
39053,39,53,13932,Cheshire village,Gallia County,132,30839
39053,39,53,99990,Balance of Cheshire township,Gallia County,870,30839
39053,39,53,0,Clay township,Gallia County,1870,30839
39053,39,53,0,Gallipolis township,Gallia County,5097,30839
39053,39,53,29204,Gallipolis village,Gallia County,3641,30839
39053,39,53,99990,Balance of Gallipolis township,Gallia County,1456,30839
39053,39,53,0,Green township,Gallia County,5625,30839
39053,39,53,0,Greenfield township,Gallia County,495,30839
39053,39,53,0,Guyan township,Gallia County,1166,30839
39053,39,53,19554,Crown City village,Gallia County,413,30839
39053,39,53,99990,Balance of Guyan township,Gallia County,753,30839
39053,39,53,0,Harrison township,Gallia County,1063,30839
39053,39,53,0,Huntington township,Gallia County,1442,30839
39053,39,53,80178,Vinton village,Gallia County,222,30839
39053,39,53,99990,Balance of Huntington township,Gallia County,1220,30839
39053,39,53,0,Morgan township,Gallia County,1404,30839
39053,39,53,0,Ohio township,Gallia County,1126,30839
39053,39,53,0,Perry township,Gallia County,1595,30839
39053,39,53,0,Raccoon township,Gallia County,2228,30839
39053,39,53,13169,Centerville village,Gallia County,103,30839
39053,39,53,67258,Rio Grande village,Gallia County,830,30839
39053,39,53,99990,Balance of Raccoon township,Gallia County,1295,30839
39053,39,53,0,Springfield township,Gallia County,3664,30839
39053,39,53,0,Walnut township,Gallia County,960,30839
39055,39,55,0,Geauga County,Geauga County,93389,98969
39055,39,55,2274,Aquilla village,Geauga County,340,98969
39055,39,55,10436,Burton village,Geauga County,1455,98969
39055,39,55,13554,Chardon city,Geauga County,5148,98969
39055,39,55,36918,Hunting Valley village (pt.),Geauga County,116,98969
39055,39,55,49700,Middlefield village,Geauga County,2694,98969
39055,39,55,73684,South Russell village,Geauga County,3810,98969
39055,39,55,99990,Balance of Geauga County,Geauga County,79826,98969
39055,39,55,0,Auburn township,Geauga County,6443,98969
39055,39,55,0,Bainbridge township,Geauga County,11395,98969
39055,39,55,0,Burton township,Geauga County,4412,98969
39055,39,55,10436,Burton village,Geauga County,1455,98969
39055,39,55,99990,Balance of Burton township,Geauga County,2957,98969
39055,39,55,0,Chardon city,Geauga County,5148,98969
39055,39,55,13554,Chardon city,Geauga County,5148,98969
39055,39,55,0,Chardon township,Geauga County,4585,98969
39055,39,55,0,Chester township,Geauga County,10255,98969
39055,39,55,0,Claridon township,Geauga County,3200,98969
39055,39,55,2274,Aquilla village,Geauga County,340,98969
39055,39,55,99990,Balance of Claridon township,Geauga County,2860,98969
39055,39,55,0,Hambden township,Geauga County,4661,98969
39055,39,55,0,Hunting Valley village,Geauga County,116,98969
39055,39,55,36918,Hunting Valley village (pt.),Geauga County,116,98969
39055,39,55,0,Huntsburg township,Geauga County,3637,98969
39055,39,55,0,Middlefield village,Geauga County,2694,98969
39055,39,55,49700,Middlefield village,Geauga County,2694,98969
39055,39,55,0,Middlefield township,Geauga County,4493,98969
39055,39,55,0,Montville township,Geauga County,1991,98969
39055,39,55,0,Munson township,Geauga County,6621,98969
39055,39,55,0,Newbury township,Geauga County,5537,98969
39055,39,55,0,Parkman township,Geauga County,4131,98969
39055,39,55,0,Russell township,Geauga County,5190,98969
39055,39,55,0,South Russell village,Geauga County,3810,98969
39055,39,55,73684,South Russell village,Geauga County,3810,98969
39055,39,55,0,Thompson township,Geauga County,2269,98969
39055,39,55,0,Troy township,Geauga County,2801,98969
39057,39,57,0,Greene County,Greene County,161573,159384
39057,39,57,4720,Beavercreek city,Greene County,45193,159384
39057,39,57,5102,Bellbrook city,Greene County,6943,159384
39057,39,57,7930,Bowersville village,Greene County,312,159384
39057,39,57,12784,Cedarville village,Greene County,4019,159384
39057,39,57,13190,Centerville city (pt.),Greene County,2,159384
39057,39,57,16056,Clifton village (pt.),Greene County,104,159384
39057,39,57,21000,Dayton city (pt.),Greene County,A,159384
39057,39,57,25914,Fairborn city,Greene County,32352,159384
39057,39,57,38374,Jamestown village,Greene County,1993,159384
39057,39,57,40040,Kettering city (pt.),Greene County,467,159384
39057,39,57,74216,Spring Valley village,Greene County,479,159384
39057,39,57,86772,Xenia city,Greene County,25719,159384
39057,39,57,86940,Yellow Springs village,Greene County,3487,159384
39057,39,57,99990,Balance of Greene County,Greene County,40503,159384
39057,39,57,0,Bath township,Greene County,39392,159384
39057,39,57,4720,Beavercreek city (pt.),Greene County,A,159384
39057,39,57,25914,Fairborn city (pt.),Greene County,31151,159384
39057,39,57,99990,Balance of Bath township,Greene County,8241,159384
39057,39,57,0,Beavercreek township,Greene County,52156,159384
39057,39,57,4720,Beavercreek city (pt.),Greene County,45193,159384
39057,39,57,25914,Fairborn city (pt.),Greene County,1201,159384
39057,39,57,99990,Balance of Beavercreek township,Greene County,5762,159384
39057,39,57,0,Bellbrook city,Greene County,6943,159384
39057,39,57,5102,Bellbrook city,Greene County,6943,159384
39057,39,57,0,Caesarscreek township,Greene County,1137,159384
39057,39,57,0,Cedarville township,Greene County,5500,159384
39057,39,57,12784,Cedarville village,Greene County,4019,159384
39057,39,57,99990,Balance of Cedarville township,Greene County,1481,159384
39057,39,57,0,Dayton city,Greene County,A,159384
39057,39,57,21000,Dayton city (pt.),Greene County,A,159384
39057,39,57,0,Jefferson township,Greene County,1254,159384
39057,39,57,7930,Bowersville village,Greene County,312,159384
39057,39,57,99990,Balance of Jefferson township,Greene County,942,159384
39057,39,57,0,Kettering city,Greene County,467,159384
39057,39,57,40040,Kettering city (pt.),Greene County,467,159384
39057,39,57,0,Miami township,Greene County,4790,159384
39057,39,57,16056,Clifton village (pt.),Greene County,104,159384
39057,39,57,86940,Yellow Springs village,Greene County,3487,159384
39057,39,57,99990,Balance of Miami township,Greene County,1199,159384
39057,39,57,0,New Jasper township,Greene County,2568,159384
39057,39,57,0,Ross township,Greene County,750,159384
39057,39,57,38374,Jamestown village (pt.),Greene County,0,159384
39057,39,57,99990,Balance of Ross township,Greene County,750,159384
39057,39,57,0,Silvercreek township,Greene County,3738,159384
39057,39,57,38374,Jamestown village (pt.),Greene County,1993,159384
39057,39,57,99990,Balance of Silvercreek township,Greene County,1745,159384
39057,39,57,0,Spring Valley township,Greene County,2581,159384
39057,39,57,74216,Spring Valley village,Greene County,479,159384
39057,39,57,99990,Balance of Spring Valley township,Greene County,2102,159384
39057,39,57,0,Sugarcreek township,Greene County,8041,159384
39057,39,57,13190,Centerville city (pt.),Greene County,2,159384
39057,39,57,99990,Balance of Sugarcreek township,Greene County,8039,159384
39057,39,57,0,Xenia city,Greene County,25719,159384
